date,Temp,Pres,jO3_O2_O1D_CAFS,O3_M,H2O_M,CO_M,CH4_M,HO2_ATHOS,Altitude,[OH]_measured,[OH]_calc
2016-08-20 12:41:50-04:00,227.985,227.838,1.11395433333333e-05,3.18382429e-07,8.907000000000001e-06,3.04432e-08,1.7703e-06,2.266,10664.14,1071772.2657192356,55062.92058519415
2016-08-20 12:42:20-04:00,227.896,227.75,1.12764833333333e-05,3.117264e-07,9.053e-06,3.0910500000000004e-08,1.7730025e-06,2.36,10673.23,1071776.7016025109,54862.84117377784
2016-08-20 12:42:50-04:00,227.622,227.696,1.16333e-05,3.115032e-07,9.137e-06,3.23745e-08,1.77308375e-06,2.383,10683.3,956832.7047167822,55250.24275439587
2016-08-20 12:43:20-04:00,226.279,227.682,1.18548533333333e-05,3.4103990000000005e-07,9.067e-06,3.03276e-08,1.7614025000000004e-06,2.4330000000000003,10688.63,962452.4706609786,65013.941952207904
2016-08-20 12:44:20-04:00,226.364,227.596,1.27019166666667e-05,3.362543e-07,9.145e-06,2.76162e-08,1.76371875e-06,2.04,10696.09,1311446.8193974611,74199.06289044298
2016-08-20 12:44:50-04:00,227.653,227.872,1.303821e-05,3.320593e-07,9.027e-06,2.732950000000001e-08,1.76474375e-06,2.66,10680.35,1305602.5961708694,73988.6878628256
2016-08-20 12:45:20-04:00,226.445,227.762,1.284557e-05,3.419439000000001e-07,8.956e-06,2.6658e-08,1.76103875e-06,2.234,10690.0,1516012.4943158927,76659.77576126962
2016-08-20 12:45:50-04:00,226.756,227.706,1.29863233333333e-05,3.320107e-07,8.997e-06,2.763250000000001e-08,1.7658375000000004e-06,2.332,10690.42,1513561.0236477132,73394.52591021219
2016-08-20 12:46:20-04:00,224.903,227.651,1.30576166666667e-05,3.929157e-07,8.795e-06,2.34673e-08,1.738413333e-06,2.43,10699.78,1305615.2968232941,98063.93830078797
2016-08-20 12:46:50-04:00,224.875,227.862,1.317446e-05,3.920313e-07,8.944e-06,2.38183e-08,1.73758625e-06,2.775,10694.56,1306988.1335041204,99358.85928023104
2016-08-20 12:47:20-04:00,224.914,227.846,1.33892866666667e-05,3.266810000000001e-07,1.0579000000000003e-05,3.07045e-08,1.7676487499999996e-06,2.487,10696.23,1306669.7441714597,82055.65066071677
2016-08-20 12:47:50-04:00,224.974,227.658,1.34367166666667e-05,2.711096e-07,1.1884000000000003e-05,3.61916e-08,1.791605e-06,2.504,10700.67,1547226.7133477451,67339.93417678218
2016-08-20 12:48:20-04:00,225.711,227.787,1.34830066666667e-05,2.885701e-07,1.0893e-05,3.50039e-08,1.78441375e-06,2.52,10700.84,1543048.5077782227,67404.925292594
2016-08-20 12:48:50-04:00,226.51,227.682,1.363896e-05,3.277776e-07,9.912e-06,3.14571e-08,1.7677525e-06,2.568,10711.79,1857387.0430905246,76248.16696292341
2016-08-20 12:49:20-04:00,225.767,227.736,1.39426833333333e-05,3.332835e-07,1.0762e-05,3.1301400000000005e-08,1.7651344440000005e-06,2.719,10715.4,1937037.4343229195,86879.11232162209
2016-08-20 12:49:50-04:00,223.571,227.745,1.372469e-05,2.871967e-07,1.7279000000000002e-05,3.66407e-08,1.786745e-06,2.425,10724.19,1956141.0605287729,105886.00370891497
2016-08-20 12:50:20-04:00,227.005,227.729,1.391951e-05,3.287111e-07,1.0709e-05,3.0814300000000003e-08,1.76793125e-06,2.131,10726.98,1926414.3450840164,85314.58552513599
2016-08-20 12:51:20-04:00,221.492,227.849,1.42573866666667e-05,3.786352e-07,1.2556e-05,3.6757704e-08,1.7440825e-06,3.257,10724.18,1833771.010671501,106892.52170459396
2016-08-20 12:51:50-04:00,221.953,224.448,1.39919066666667e-05,3.806788e-07,1.1065e-05,3.6381811e-08,1.74350125e-06,2.708,10823.27,1436255.5018013015,93619.93698610135
2016-08-20 12:52:20-04:00,223.26,220.072,1.4313429999999996e-05,3.568317e-07,1.0184e-05,3.6645536e-08,1.75521375e-06,2.161,10957.5,1400009.0879938514,81560.8277942204
2016-08-20 12:52:50-04:00,225.329,215.8,1.452349e-05,3.806484e-07,7.732e-06,3.4462679e-08,1.74717375e-06,3.029,11092.58,1471265.7517661287,69650.61173576799
2016-08-20 12:53:20-04:00,225.234,212.226,1.464886e-05,3.823125e-07,7.363e-06,3.2885e-08,1.74707125e-06,2.9530000000000003,11205.82,1556755.4670678722,69835.3789261217
2016-08-20 12:53:50-04:00,225.327,210.373,1.48120333333333e-05,3.929957e-07,7.111e-06,3.1970536e-08,1.74307875e-06,2.762,11265.72,1542526.1180803704,71689.45893518448
2016-08-20 12:54:20-04:00,225.871,208.447,1.4934213333333303e-05,3.838355e-07,7.028e-06,3.1793869e-08,1.7482024999999996e-06,2.573,11328.71,1524722.9420871818,69803.11880597958
2016-08-20 12:54:50-04:00,225.242,206.067,1.49750133333333e-05,3.66521e-07,7.257e-06,3.2977976000000005e-08,1.75532e-06,3.07,11406.89,1657371.9937165165,67402.67471680715
2016-08-20 12:55:20-04:00,224.561,203.748,1.50861566666667e-05,3.599769000000001e-07,7.401e-06,2.82825e-08,1.75728875e-06,3.031,11486.06,1643690.1138317601,76890.13881441415
2016-08-20 12:55:50-04:00,224.561,201.355,1.50907966666667e-05,3.186152000000001e-07,7.692999999999999e-06,3.06505e-08,1.77477e-06,2.847,11571.19,1396971.2177234176,66492.27722110688
2016-08-20 12:56:20-04:00,225.854,199.001,1.520797e-05,3.617772e-07,6.97e-06,2.78515e-08,1.76024125e-06,2.665,11653.27,1372735.4390671514,73546.71661015217
2016-08-20 12:56:50-04:00,226.14,196.68400000000003,1.52778133333333e-05,4.081071e-07,6.432999999999998e-06,2.50618e-08,1.74265125e-06,3.549,11733.49,1361339.0704488563,83156.0971836437
2016-08-20 12:57:20-04:00,226.477,194.495,1.5419036666666698e-05,4.124806e-07,6.36e-06,2.51613e-08,1.742236667e-06,3.845,11807.4,1169938.6820672771,83448.87044342858
2016-08-20 12:57:50-04:00,225.817,192.418,1.537172e-05,4.13056e-07,6.364e-06,2.51877e-08,1.7422e-06,3.527,11882.04,1160827.8679934046,83854.06717953658
2016-08-20 12:58:20-04:00,225.548,190.401,1.54481733333333e-05,4.176044e-07,6.374e-06,2.61181e-08,1.741005e-06,3.208,11954.12,1009334.4634632868,83397.51696858653
2016-08-20 12:58:50-04:00,226.216,188.377,1.540902e-05,4.35893778e-07,6.323e-06,2.51562e-08,1.7353225e-06,3.443,12026.87,995656.2292906664,88136.38862284673
2016-08-20 12:59:50-04:00,227.324,188.146,1.56273133333333e-05,4.185911e-07,6.358e-06,2.56224e-08,1.745218571e-06,3.926,12041.13,1733278.9258975054,84221.06451486728
2016-08-20 13:00:20-04:00,226.636,188.16,1.55901733333333e-05,4.142440999999999e-07,6.517999999999998e-06,2.63071e-08,1.74560375e-06,3.53,12041.93,1828912.402726609,84149.6105878441
2016-08-20 13:00:50-04:00,225.556,188.206,1.56636966666667e-05,4.155175e-07,6.471e-06,2.53556e-08,1.8721555590000003e-06,4.721,12042.6,1838118.8025930636,85547.14190340566
2016-08-20 13:01:20-04:00,225.576,188.125,1.57379866666667e-05,4.164547000000001e-07,6.494e-06,2.57153e-08,1.8721555590000003e-06,3.218,12046.49,1202617.75587186,85581.60613980354
2016-08-20 13:01:50-04:00,225.755,188.113,1.57475933333333e-05,4.127165e-07,6.545e-06,2.66501e-08,1.8721555590000003e-06,3.03,12048.58,1201587.555317599,83248.35294484063
2016-08-20 13:02:20-04:00,226.035,188.115,1.5667976666666698e-05,4.075970000000001e-07,6.611e-06,2.64701e-08,1.8721555590000003e-06,2.841,12051.84,1188050.4269731215,82817.28563143816
2016-08-20 13:02:50-04:00,225.5,188.058,1.5513776666666695e-05,4.082707e-07,6.614e-06,2.61855e-08,1.8721555590000003e-06,3.004,12055.5,1190508.242552781,83212.90889988682
2016-08-20 13:03:50-04:00,225.756,188.099,1.557899e-05,4.055157e-07,6.597999999999999e-06,2.61144e-08,1.74989e-06,3.27,12058.19,1195455.154738051,84355.1917427845
2016-08-20 13:04:20-04:00,225.759,188.143,1.557233e-05,4.064904e-07,6.562000000000002e-06,2.58401e-08,1.7480525e-06,3.164,12059.8,942081.5617731643,84726.82821027421
2016-08-20 13:04:50-04:00,224.573,188.117,1.57208766666667e-05,3.89154e-07,6.935e-06,2.63749e-08,1.75241625e-06,3.012,12063.46,946925.9439024279,86064.84818148708
2016-08-20 13:05:20-04:00,224.086,188.071,1.587088e-05,3.879785e-07,6.875e-06,2.5888e-08,1.752505e-06,3.175,12065.99,948751.8184982548,87413.62101807
2016-08-20 13:05:50-04:00,224.096,187.936,1.5881526666666695e-05,3.872077e-07,6.908e-06,3.4423294000000004e-08,1.7527825000000004e-06,3.46,12075.38,1039185.0697527147,70610.4429292661
2016-08-20 13:06:20-04:00,224.083,188.125,1.57297133333333e-05,3.926869e-07,6.811000000000001e-06,3.4145178999999987e-08,1.7500450000000004e-06,3.745,12068.36,1040290.4863085474,70400.42720577752
2016-08-20 13:06:50-04:00,223.932,188.18400000000003,1.54732466666667e-05,3.969665e-07,6.743e-06,3.4440892999999986e-08,1.7479975e-06,3.279,12064.55,1772068.2287868445,68923.54856716908
2016-08-20 13:07:20-04:00,223.644,188.207,1.52826533333333e-05,3.984768e-07,6.739e-06,3.2573452e-08,1.74717125e-06,3.014,12063.41,1774567.0914877912,71487.69930602421
2016-08-20 13:08:20-04:00,223.292,188.069,1.52268566666667e-05,3.986555e-07,6.777999999999999e-06,2.49741e-08,1.7463475e-06,3.527,12070.53,1269487.1237687855,87898.41180813206
2016-08-20 13:08:50-04:00,223.067,188.174,1.549718e-05,3.993113e-07,6.739e-06,2.47818e-08,1.74639e-06,3.281,12067.96,1271477.0885435538,89764.14002305675
2016-08-20 13:09:20-04:00,222.981,188.19,1.54359e-05,3.991743e-07,6.717e-06,2.5928400000000004e-08,1.74617625e-06,3.1710000000000003,12069.53,1272075.6282022859,86223.77342032541
2016-08-20 13:09:50-04:00,223.831,187.97,1.52552133333333e-05,4.040157e-07,6.602000000000001e-06,2.7699700000000007e-08,1.745626667e-06,2.9730000000000003,12085.13,1533521.1173492111,80156.21127403023
2016-08-20 13:10:20-04:00,223.625,193.667,1.49883033333333e-05,3.932387e-07,6.9370000000000015e-06,2.78899e-08,1.74669e-06,2.776,11894.69,1581454.589642015,80063.47483838134
2016-08-20 13:10:50-04:00,220.165,202.612,1.4610556666666697e-05,3.146936e-07,1.1153e-05,3.10387e-08,1.77291875e-06,2.698,11600.18,2093955.4885877753,94100.30453073098
2016-08-20 13:11:20-04:00,215.144,211.956,1.424879e-05,2.415441000000001e-07,3.8102e-05,4.71062e-08,1.810105e-06,5.925,11310.92,3091187.0553028984,172941.18577819824
2016-08-20 13:11:50-04:00,213.539,221.739,1.395491e-05,6.320680000000002e-08,5.067e-05,7.85049e-08,1.88028e-06,6.621,11026.36,3258169.620578422,37088.926581660446
2016-08-20 13:12:50-04:00,215.341,242.22,1.3621270000000002e-05,9.34954e-08,6.2171e-05,9.25116e-08,1.90911125e-06,9.263,10472.89,2706090.2192942514,55644.8098768255
2016-08-20 13:13:20-04:00,217.05,253.122,1.3585936666666698e-05,8.39505e-08,7.2771e-05,9.3234e-08,1.91250875e-06,9.285,10195.53,2239426.9002333665,57429.56097620838
2016-08-20 13:13:50-04:00,218.86900000000003,264.295,1.34539866666667e-05,8.35524e-08,0.000105278,9.83067e-08,1.9162275e-06,8.988999999999997,9920.27,2318843.724997038,77283.66545726238
2016-08-20 13:14:20-04:00,221.29,275.972,1.3355739999999998e-05,8.251950000000001e-08,0.000117291,9.70688e-08,1.91114375e-06,8.693,9642.88,2394804.2472956665,84563.40925239217
2016-08-20 13:14:50-04:00,223.386,288.222,1.31140666666667e-05,7.7068e-08,0.000150445,9.48286e-08,1.9045025e-06,11.084,9361.23,1879265.5255730085,100602.32462785249
2016-08-20 13:15:20-04:00,225.784,301.126,1.322691e-05,6.81753e-08,0.000171998,9.27686e-08,1.902145e-06,11.065,9074.71,1208053.0860070442,103483.48132754322
2016-08-20 13:15:50-04:00,227.566,314.224,1.29712666666667e-05,7.41554e-08,0.000212944,9.2808e-08,1.90296625e-06,11.207,8793.97,1250728.0894588693,135159.29429350322
2016-08-20 13:16:20-04:00,229.995,327.876,1.26605766666667e-05,7.19061e-08,0.000270469,9.21681e-08,1.90388375e-06,11.349,8511.69,1115670.3784675847,161369.49547923938
2016-08-20 13:16:50-04:00,232.33900000000003,341.81800000000004,1.23159066666667e-05,6.3967e-08,0.000340343,9.3932e-08,1.90610125e-06,10.653,8231.61,1151376.8206389574,170499.68958595739
2016-08-20 13:17:20-04:00,234.639,356.292,1.14904933333333e-05,6.31542e-08,0.000415885,9.57172e-08,1.906036667e-06,9.898,7949.88,1188366.884410964,186212.76893119607
2016-08-20 13:17:50-04:00,237.043,371.294,1.149337e-05,6.04989e-08,0.000463807,9.90034e-08,1.90719375e-06,9.279,7666.45,1066938.9342739563,190478.57994877105
2016-08-20 13:18:20-04:00,239.112,386.611,1.21596633333333e-05,5.87244e-08,0.000568011,9.84019e-08,1.9053675e-06,8.665,7386.6,1499697.6736630849,237592.44126792892
2016-08-20 13:18:50-04:00,241.437,403.001,1.20102666666667e-05,5.508290000000001e-08,0.000686506,1.007631e-07,1.90358125e-06,9.886,7096.16,1548221.8093560936,256742.42596268852
2016-08-20 13:19:20-04:00,243.644,419.106,1.19674166666667e-05,6.03867e-08,0.000911953,9.95682e-08,1.9069825e-06,10.048,6819.37,2879393.705570422,370486.6637456953
2016-08-20 13:19:50-04:00,245.569,436.187,1.13207666666667e-05,5.59642e-08,0.00121292,1.075328e-07,1.9072025e-06,9.79,6534.91,2973254.395691851,398283.38533730444
2016-08-20 13:20:20-04:00,247.349,453.57,1.108852e-05,4.579e-08,0.001382116,1.634445e-07,1.91012875e-06,9.531,6253.86,3069495.890949366,248537.7576583106
2016-08-20 13:20:50-04:00,249.271,470.088,1.1410350000000003e-05,4.2275e-08,0.001544705,1.60338571e-07,1.912593333e-06,8.969,5994.23,2897104.6528197965,265165.7784836383
2016-08-20 13:21:20-04:00,249.833,474.809,1.20411366666667e-05,4.18854e-08,0.001613861,1.63262381e-07,1.91277e-06,10.195,5918.95,2919617.202842223,283984.9360532956
2016-08-20 13:21:50-04:00,249.723,474.864,1.30962533333333e-05,4.31918e-08,0.001616111,1.7964130999999997e-07,1.912065e-06,9.356,5918.13,2962579.929866639,292849.61575765046
2016-08-20 13:22:20-04:00,249.736,474.681,1.2484660000000003e-05,4.19053e-08,0.001557615,1.890025e-07,1.91325e-06,8.523,5921.9,2961284.072502301,249446.93602477782
2016-08-20 13:22:50-04:00,250.134,474.758,1.07558833333333e-05,4.8045800000000015e-08,0.001632236,1.8510178600000008e-07,1.9102125e-06,8.453,5921.65,715193.9314150802,262815.33365419286
2016-08-20 13:23:20-04:00,250.24,474.731,1.05651733333333e-05,4.87888e-08,0.001659186,1.63069563e-07,1.9091325e-06,10.792,5923.24,329930.9184921605,298414.8722089067
2016-08-20 13:23:50-04:00,250.364,474.598,1.09024533333333e-05,4.76239e-08,0.001627637,1.4673581299999998e-07,1.9068425e-06,8.847000000000003,5925.71,329675.12345503207,323742.70411606703
2016-08-20 13:24:20-04:00,250.348,474.669,9.96078366666667e-06,4.69144e-08,0.001642311,1.41933214e-07,1.90582375e-06,6.89,5925.41,714448.6179585841,302703.2126975996
2016-08-20 13:24:50-04:00,250.298,474.713,1.109728e-05,4.68827e-08,0.001660941,1.44212718e-07,1.9065277780000005e-06,9.361,5926.03,714657.5774430502,336097.2790060329
2016-08-20 13:25:20-04:00,250.329,474.548,1.26189366666667e-05,4.90201e-08,0.001674387,1.480954e-07,1.9088775e-06,10.188,5930.11,714320.7075720235,393452.9854298439
2016-08-20 13:26:20-04:00,252.782,496.43,9.66653833333333e-06,4.48609e-08,0.001913051,1.636589e-07,1.90857125e-06,9.244,5605.93,-14230.913754063622,283827.63305388944
2016-08-20 13:26:50-04:00,254.417,514.072,1.093982e-05,4.2822e-08,0.002090012,2.307074e-07,1.91663125e-06,10.188,5348.0,-14641.943817786763,243119.69983724674
2016-08-20 13:27:20-04:00,255.962,533.087,1.119639e-05,3.74771e-08,0.002592558,2.42261e-07,1.91749375e-06,10.398,5077.74,422572.8026431459,254886.94221871713
2016-08-20 13:27:50-04:00,257.782,553.813,1.124163e-05,3.72629e-08,0.002831984,2.417466e-07,1.91660625e-06,9.181,4792.03,435902.6428240287,274926.1058265106
2016-08-20 13:28:20-04:00,259.319,575.587,1.11796866666667e-05,3.74565e-08,0.002947934,1.741899e-07,1.91943e-06,7.956,4500.73,1431487.4953131138,378496.96974462044
2016-08-20 13:28:50-04:00,260.721,597.994,1.09517633333333e-05,3.51861e-08,0.003276726,1.383011e-07,1.925555556e-06,7.758999999999999,4211.31,1479216.4693348417,465024.08209128643
2016-08-20 13:29:20-04:00,262.572,621.319,1.0477836666666698e-05,3.3816500000000004e-08,0.003626885,1.228354e-07,1.9295675e-06,8.59,3918.82,1526079.444434509,513251.592457558
2016-08-20 13:29:50-04:00,264.273,645.744,1.01985433333333e-05,3.17051e-08,0.004016163,1.181694e-07,1.93179875e-06,8.492,3623.4,814491.0755166059,525757.9747135985
2016-08-20 13:30:20-04:00,266.256,670.7819999999999,9.914406e-06,3.17582e-08,0.00444106,1.436767e-07,1.9295525e-06,8.394,3329.08,839770.7469503034,473167.6349810594
2016-08-20 13:30:50-04:00,268.204,696.095,9.77384866666667e-06,3.4771999999999995e-08,0.005172468,1.345701e-07,1.92371875e-06,8.736,3040.7,1730262.5364772086,615575.9383237449
2016-08-20 13:31:20-04:00,269.509,722.028,9.68159533333333e-06,3.44403e-08,0.005448873,1.193649e-07,1.93022375e-06,8.687000000000001,2753.86,1669552.6986515084,689580.4940674618
2016-08-20 13:31:50-04:00,271.498,748.8810000000001,9.52943266666667e-06,3.83927e-08,0.005440354,1.075698e-07,1.924e-06,7.862,2465.86,1718959.0955430209,805940.2812027184
2016-08-20 13:32:20-04:00,272.584,776.732,9.068871666666673e-06,4.039780000000001e-08,0.003514458,1.104831e-07,1.9105875e-06,7.04,2175.84,1775784.2603072596,510376.21403133153
2016-08-20 13:32:50-04:00,273.715,805.556,8.75515533333333e-06,4.10445e-08,0.003664073,1.117763e-07,1.90878125e-06,5.339,1885.28,1002341.9578229445,509519.30741279165
2016-08-20 13:33:20-04:00,274.306,835.12,8.449877e-06,4.57651e-08,0.000995835,9.5449e-08,1.91136625e-06,6.232,1598.05,1036889.1950457952,168807.86580185973
2016-08-20 13:33:50-04:00,274.697,865.591,8.127183e-06,3.82329e-08,0.001340321,9.19554e-08,1.912305e-06,5.449,1311.49,1507036.1319847906,185210.91792877894
2016-08-20 13:34:20-04:00,274.789,897.177,7.774647e-06,3.66773e-08,0.001524913,8.65747e-08,1.910308889e-06,4.671,1025.01,378546.89139350713,200047.97887777482
2016-08-20 13:34:50-04:00,271.742,925.216,7.097998e-06,2.79895e-08,0.005420988,8.62472e-08,1.91376625e-06,6.4670000000000005,780.28,394754.65805747756,489196.0547024821
2016-08-20 13:35:20-04:00,273.643,948.564,6.91108866666667e-06,2.78513e-08,0.005430335,8.798220000000002e-08,1.91362375e-06,5.718,582.47,401904.7985243865,459896.0141777665
2016-08-20 13:35:50-04:00,275.212,967.568,5.782521e-06,2.76551e-08,0.005479109,9.095375e-08,1.913765e-06,5.442,423.38,407619.570009481,370834.80277568364
2016-08-20 13:36:20-04:00,276.736,985.82,5.358303e-06,2.75955e-08,0.005589193,9.0095e-08,1.91411625e-06,5.166,271.15,413021.6922066256,347319.891089193
2016-08-20 13:36:50-04:00,277.712,997.371,4.97660366666667e-06,2.7735571e-08,0.0055764859999999,8.72525e-08,1.9140375e-06,3.83,176.78,520490.73046584375,328341.0126566047
2016-08-20 13:37:20-04:00,277.777,996.846,4.564930333333329e-06,2.78599e-08,0.0056465,8.829232100000003e-08,1.9134e-06,4.16,182.96,520095.0214834514,303530.6098746834
2016-08-20 13:38:30-04:00,277.841,996.793,4.60030666666667e-06,2.79046e-08,0.005697171,9.2151e-08,1.913915e-06,3.145,182.56,-337965.92243431485,299376.5374771616
2016-08-20 13:39:00-04:00,277.841,996.297,4.278748e-06,2.79929e-08,0.005680367,9.16321e-08,1.913345556e-06,4.66,186.73,-337797.7520142502,279755.4824157214
2016-08-20 13:39:30-04:00,277.89,996.359,4.96998266666667e-06,2.7962700000000007e-08,0.005698906,8.728860000000001e-08,1.91381e-06,4.716,184.81,129907.38698087713,337254.4948170335
2016-08-20 13:40:00-04:00,277.909,996.127,5.29249366666667e-06,2.80057e-08,0.005602807,8.859730000000004e-08,1.91296625e-06,4.28,187.97,129868.25893013357,350055.1436207002
2016-08-20 13:40:30-04:00,277.941,996.653,4.90905866666667e-06,2.80074e-08,0.005629332,8.9286e-08,1.91309875e-06,3.843,183.54,-311812.5007137111,324251.80085038295
2016-08-20 13:41:00-04:00,277.994,996.772,5.065934e-06,2.80411e-08,0.005641001,8.895200000000004e-08,1.91289375e-06,4.48,182.95,-311790.2763619233,336504.3095850948
2016-08-20 13:42:00-04:00,277.206,985.031,4.956943666666671e-06,2.78078e-08,0.0058041,9.29921e-08,1.91332125e-06,4.891,277.91,849732.2976571494,327303.17370597814
2016-08-20 13:42:30-04:00,274.34,949.359,5.18295333333333e-06,2.77807e-08,0.005839645,8.9479e-08,1.9134575e-06,4.073,574.53,1404268.9014900587,362984.5352126985
2016-08-20 13:43:00-04:00,272.023,913.429,6.1529453333333295e-06,2.85033e-08,0.005240208,9.470311099999999e-08,1.912511429e-06,6.162000000000001,883.51,1362630.5149921516,390283.0788182801
2016-08-20 13:43:30-04:00,274.937,878.0039999999999,6.051534e-06,3.9578e-08,0.002417875,1.07306556e-07,1.90966375e-06,7.414,1202.07,1064491.137969789,226634.46151798245
2016-08-20 13:44:00-04:00,274.108,843.571,6.62042566666667e-06,4.208249999999999e-08,0.0013284879999999,1.06835e-07,1.9115825e-06,6.702000000000001,1515.58,1025837.7476517771,148414.4443897984
2016-08-20 13:44:30-04:00,273.238,809.523,7.29067666666667e-06,4.42636e-08,0.001012739,1.056098e-07,1.912115e-06,5.99,1844.79,987567.6150462235,134420.51899238292
2016-08-20 13:45:00-04:00,273.166,776.684,8.236556e-06,4.7957800000000014e-08,0.00071896,1.131937e-07,1.9142475e-06,7.602,2174.56,1298013.4073595637,112061.79713183762
2016-08-20 13:45:30-04:00,272.121,746.439,9.467432333333327e-06,4.64825e-08,0.00085736,1.086113e-07,1.91603375e-06,9.462,2490.21,1252257.7472329682,155801.10750038002
2016-08-20 13:46:00-04:00,270.651,718.3739999999999,1.0111245e-05,3.32036e-08,0.003677628,1.044653e-07,1.93073875e-06,8.94,2793.88,1942599.4297485305,523694.69503370725
2016-08-20 13:46:30-04:00,268.656,691.403,9.86499566666667e-06,3.70673e-08,0.003595025,1.0268211099999997e-07,1.9236675e-06,8.419,3093.82,2070039.3812161272,576360.2586517653
2016-08-20 13:47:00-04:00,266.828,664.627,1.0309923333333302e-05,3.74078e-08,0.003214241,1.04467444e-07,1.92489e-06,9.738,3403.56,2003505.1891431767,546998.7250516984
2016-08-20 13:47:30-04:00,264.795,639.5459999999999,1.01506706666667e-05,3.728169999999999e-08,0.002922335,1.048922e-07,1.925445e-06,10.923,3702.06,1242628.3827439926,496109.2530617033
2016-08-20 13:48:00-04:00,262.779,614.672,1.08049533333333e-05,3.79704e-08,0.002824366,1.185799e-07,1.92433625e-06,10.389,4008.17,1203461.0446613785,479667.4451987335
2016-08-20 13:48:30-04:00,261.149,590.368,1.1305023333333302e-05,3.67829e-08,0.002411389,1.2859000000000004e-07,1.9299475000000003e-06,9.854,4316.12,1163091.0245530882,394962.4888387567
2016-08-20 13:49:30-04:00,257.416,545.465,1.08093566666667e-05,4.48358e-08,0.001927447,1.30785222e-07,1.91881625e-06,10.131,4917.18,1535508.6426392423,375229.8631840768
2016-08-20 13:50:00-04:00,255.64,524.217,1.06481033333333e-05,4.85837e-08,0.001574971,1.666948e-07,1.91398e-06,9.261,5215.9,995584.2285006769,269783.22299356986
2016-08-20 13:50:30-04:00,253.894,503.309,1.07121366666667e-05,3.96886e-08,0.001553706,2.261147e-07,1.919567143e-06,8.39,5518.07,718245.9346551448,168482.65082318572
2016-08-20 13:51:00-04:00,252.049,483.195,1.16420633333333e-05,3.30456e-08,0.001298009,2.0513928600000005e-07,1.9154925e-06,9.458,5817.19,694589.7510956719,141023.80790814274
2016-08-20 13:51:30-04:00,250.376,467.143,1.20566333333333e-05,3.3167900000000004e-08,0.001093183,2.01788333e-07,1.9098325e-06,8.722999999999999,6065.76,676002.1333711199,126739.791715304
2016-08-20 13:52:00-04:00,248.556,452.918,1.20696033333333e-05,3.03318e-08,0.001011607,1.8970994e-07,1.9152175e-06,9.108,6290.7,541377.3725152422,114650.0524284501
2016-08-20 13:52:30-04:00,247.159,438.9330000000001,1.22883033333333e-05,3.2897800000000004e-08,0.000670969,1.6874547600000005e-07,1.9059375e-06,9.492,6518.28,527626.4689320746,94397.74546673991
2016-08-20 13:53:30-04:00,242.948,411.978,1.256645e-05,3.57421e-08,0.000542381,1.44725893e-07,1.90175875e-06,8.347000000000001,6973.76,589824.5536171275,99447.15875068633
2016-08-20 13:54:00-04:00,241.022,399.109,1.28333133333333e-05,3.28773e-08,0.000407471,1.53503036e-07,1.906616667e-06,9.015,7198.66,575966.184577053,67241.37923035184
2016-08-20 13:54:30-04:00,238.939,386.193,1.28939533333333e-05,3.3904286e-08,0.000369223,1.5848371e-07,1.90793375e-06,9.688,7430.17,550473.1333101753,61927.696774625074
2016-08-20 13:55:00-04:00,236.861,373.966,1.299219e-05,3.16653e-08,0.000367326,1.5965245999999998e-07,1.906505e-06,9.152,7654.47,537721.4141798691,58119.4145205448
2016-08-20 13:55:30-04:00,234.799,361.948,1.31743733333333e-05,3.35844e-08,0.000339386,1.592515e-07,1.90906125e-06,9.523,7879.51,525011.3711197075,58398.850047434615
2016-08-20 13:56:00-04:00,232.738,350.126,1.31352866666667e-05,3.6506e-08,0.000313207,1.54009e-07,1.9088325e-06,9.08,8106.28,65407.75277443903,60771.89421546882
2016-08-20 13:56:30-04:00,230.728,338.63800000000003,1.31232833333333e-05,3.18765e-08,0.00027756,1.6743779999999998e-07,1.9082575e-06,8.638,8331.77,63812.76353259173,43833.80715642938
2016-08-20 13:57:00-04:00,228.697,327.60400000000004,1.33652233333333e-05,3.62359e-08,0.000243422,1.504736e-07,1.90855e-06,9.66,8553.65,0.0,49561.217898542134
2016-08-20 13:57:30-04:00,226.738,316.945,1.33201033333333e-05,3.93591e-08,0.000198111,1.43082667e-07,1.907315e-06,10.712,8773.59,830604.6524233221,46127.68397881381
2016-08-20 13:58:00-04:00,225.127,306.475,1.399514e-05,5.12821e-08,0.000172907,1.300542e-07,1.9088575e-06,10.103,8994.78,808913.78347925,60673.69254205664
2016-08-20 13:58:30-04:00,223.798,296.14,1.40254833333333e-05,5.20898e-08,0.00011338,1.2938330000000004e-07,1.916515e-06,9.491,9220.54,786277.1176543641,40975.418830771196
2016-08-20 13:59:00-04:00,222.399,286.093,1.441781e-05,5.75556e-08,9.8316e-05,1.117898e-07,1.91537e-06,10.035,9445.28,661840.994619215,46545.57344868485
2016-08-20 13:59:30-04:00,220.646,276.394,1.45479066666667e-05,5.12791e-08,8.5525e-05,1.0798810000000003e-07,1.90806625e-06,11.334,9668.88,644483.5172399569,37881.097254683955
2016-08-20 14:00:00-04:00,219.033,267.203,1.44526233333333e-05,4.4958300000000014e-08,7.721300000000001e-05,9.89436e-08,1.89087625e-06,10.617,9885.82,1989001.9550359591,32552.530138654387
